latitude,longitude
50.82944,4.40063
50.85664,4.34879
50.85211,4.34583
50.85234,4.34616
50.8588,4.35067
50.85662,4.3729
50.86953,4.38082
50.85031,4.43411
50.828,4.35005
50.84715,4.40421
50.83349,4.32279
50.82419,4.35957
50.84955,4.34792
50.8354,4.3701
50.79446,4.35625
50.82799,4.35075
50.84951,4.34783
50.82409,4.34265
50.82479,4.37441
50.81155,4.43455
50.83936,4.41505
50.85408,4.35492
50.86639,4.32668
50.79342,4.40594
50.84631,4.40379
50.83166,4.36432
50.85212,4.43164
50.81978,4.38941
50.80676,4.34296
50.83823,4.36854
50.83098,4.40099
50.85216,4.33014
50.83722,4.37361
50.81091,4.3516
50.85083,4.34963
50.84800117426654,4.424340112726315
50.83142,4.40155
50.84974,4.40016
50.83463,4.32411
50.85802,4.38935
50.83351,4.30327
50.85433,4.35491
50.81519,4.36743
50.83451,4.37393
50.82081,4.40754
50.8458,4.35382
50.86718,4.32399
50.83351,4.35106
50.84967,4.34862
50.82966,4.36371
50.83697,4.38673
50.84279,4.41832
50.82513,4.33999
50.80295,4.43582
50.81987,4.38374
50.83418,4.36483
50.82905,4.38276
50.8156,4.35124
50.87323,4.33579
50.84206,4.35027
50.80559,4.32155
50.82519,4.34686
50.87922,4.34274
50.82824,4.35914
50.860882,4.305443
50.84729,4.35027
50.84914,4.37115
50.83984,4.40746
50.86832,4.39458
50.84244,4.32845
50.8574,4.38253
50.85152,4.38032
50.85674,4.38638
50.82566,4.36019
50.85456,4.34966
50.83111,4.34442
50.83218,4.38334
50.82679,4.33821
50.8489,4.3095
50.84189,4.34345
50.83153,4.30796
50.83455,4.32553
50.82243,4.34528
50.83349,4.35278
50.83611,4.42931
50.86643,4.36357
50.83832,4.36856
50.86466246995787,4.391467063338614
50.79999,4.35663
50.79858,4.35647
50.83019,4.3407
50.84689,4.34792
50.87695,4.4038
50.82199,4.34301
50.81897,4.42725
50.83177,4.33839
50.8495,4.35612
50.83042,4.29565
50.88506,4.34097
50.89994,4.35568
50.84632,4.43617
50.83672,4.3693
50.84416,4.34703
50.84432,4.34888
50.84831,4.34311
50.84639,4.31068
50.84476,4.32495
50.80297,4.4181
50.87814,4.33231
50.86132,4.34661
50.82218,4.34584
50.802,4.34173
50.84634,4.38015
50.84791,4.35722
50.81053,4.38497
50.84090423583984,4.34386682510376
50.82946,4.34072
50.84789,4.34398
50.86847,4.36658
50.84789,4.34398
50.84789,4.34398
50.84789,4.34398
50.8374,4.41009
50.82844,4.35214
50.86502,4.35308
50.8193,4.42995
50.87289,4.32347
50.84932,4.38031
50.86865,4.33556
50.86405,4.36055
50.83396,4.42945
50.84273,4.34367
50.85147,4.3906
50.8297,4.36183
50.82712,4.3381
50.86957,4.39287
50.84698,4.35729
50.8469,4.38072
50.81687,4.37143
50.82031,4.37145
50.86547,4.33724
50.83666,4.44573
50.84976,4.34797
50.86896,4.3305
50.89633,4.39617
50.81712,4.38676
50.84276,4.35256
50.82626,4.34195
50.83295,4.3589
50.85842,4.39812
50.83054,4.38682
50.84634,4.35549
50.79303,4.35672
50.82763,4.3666
50.87178,4.32348
50.84642,4.35643
50.84651,4.35552
50.84542,4.38077
50.84585,4.38279
50.84612,4.38096
50.81653,4.37137
50.81859,4.37164
50.8165,4.37159
50.80995,4.36204
50.81857,4.36981
50.84789,4.34398
50.86167,4.35025
50.84951,4.3395
50.83962,4.45898
50.84895,4.35763
50.82471,4.34203
50.83457,4.39333
50.83748,4.43053
50.85287,4.3508
50.84641,4.34958
50.82575,4.3324
50.82356,4.42928
50.84662,4.30931
50.83821,4.37055
50.83684,4.34623
50.83712,4.45731
50.86056,4.34549
50.84799,4.38788
50.85056,4.3649
50.8283,4.39508
50.82481,4.29393
50.83777,4.41321
50.86885,4.39114
50.84819,4.3441
50.85472,4.37247
50.82413,4.33708
50.85311,4.34447
50.81751,4.34736
50.78308,4.37608
50.84428,4.34853
50.85803,4.34838
50.84263,4.34989
50.85672,4.37228
50.83521,4.29939
50.85721,4.35248
50.83437,4.37549
50.85064,4.37733
50.89101,4.34401
50.87931,4.35038
50.82,4.34606
50.82577,4.36162
50.81442,4.33527
50.83032,4.348
50.86223,4.33673
50.85295,4.39634
50.83917,4.34733
50.83927,4.39899
50.85766,4.36906
50.84095,4.39696
50.85476,4.37797
50.79524,4.37242
50.82407,4.35481
50.84866,4.35425
50.83784,4.30907
50.84587,4.35341
50.82335,4.34186
50.80663,4.44104
50.8262951,4.378156199999999
50.85736,4.36696
50.85614,4.36848
50.82011,4.38562
50.82673,4.34015
50.8488,4.35066
50.85372,4.3455
50.85357,4.3464
50.79813,4.35678
50.84659,4.43994
50.83109,4.37077
50.83626,4.38512
50.82208,4.37358
50.8238,4.36316
50.87111,4.38222
50.8215,4.35097
50.82262,4.38272
50.8223,4.38101
50.8258,4.37481
50.84821,4.35137
50.84821,4.35137
50.8528,4.37304
50.8482,4.35543
50.85168,4.37314
50.85136,4.3714
50.82674,4.35274
50.84939,4.38038
50.82953,4.31127
50.8526,4.37217
50.82427,4.37676
50.8556,4.35764
50.83243,4.35258
50.83338,4.36511
50.84181,4.35648
50.80825,4.35727
50.7838,4.33238
50.82843,4.38345
50.81503,4.34959
50.89091,4.31535
50.82579,4.43534
50.85699,4.3542
50.83734,4.36143
50.85475,4.35791
50.85326,4.35473
50.85373,4.35572
50.90306,4.34998
50.84846,4.38119
50.84602,4.33344
50.84443,4.35126
50.82368,4.38286
50.82007,4.37184
50.79355,4.36023
50.82041,4.34377
50.77529,4.37274
50.85808,4.47026
50.86598,4.37479
50.85301,4.36269
50.82217,4.3808
50.87923,4.3549
50.82756,4.36863
50.8405,4.47058
50.85557,4.34128
50.84821,4.35137
50.84743,4.34981
50.8514,4.35801
50.82499,4.33641
50.84861,4.35235
50.84955,4.38016
50.85097,4.34765
50.80427,4.33742
50.81596,4.36418
50.8563,4.35097
50.84851,4.38245
50.84832,4.38139
50.838,4.39598
50.8494,4.3804
50.84932,4.38031
50.83257,4.3743
50.83342,4.38276
50.84925,4.38058
50.85861,4.3504
50.82165,4.35114
50.84488,4.3772
50.84825,4.35141
50.82115,4.41309
50.82548,4.34489
50.83397,4.37541
50.80419,4.35727
50.81048,4.39169
50.84932,4.38044
50.8346,4.36978
50.81476,4.4146
50.87717,4.40403
50.83313,4.35485
50.88692,4.3393
50.81976,4.35162
50.83379,4.33105
50.87749,4.3545
50.79054,4.48516
50.79054,4.48516
50.85928,4.35239
50.84071,4.36915
50.85653,4.35413
50.8271,4.3385
50.82941,4.37784
50.83266,4.37384
50.83353,4.36141
50.82657,4.35771
50.82581,4.35895
50.82505,4.35677
50.82614,4.35695
50.82481,4.35733
50.82511,4.34517
50.83762,4.33487
50.80475,4.34169
50.83235,4.38726
50.81625,4.36896
50.84963,4.34619
50.84804,4.35271
50.82494,4.35807
50.81285,4.35267
50.82125,4.41483
50.85893,4.36649
50.84878,4.35356
50.84823,4.35273
50.82648,4.37641
50.84152,4.37623
50.82951,4.35606
50.89836,4.36188
50.82235,4.35207
50.83141,4.34555
50.83741,4.43146
50.84584,4.3485
50.79351,4.4213
50.82495,4.37609
50.83358,4.36516
50.86106,4.34733
50.86496,4.37394
50.87377,4.38366
50.82909,4.34565
50.84671,4.38201
50.82991,4.38197
50.84858,4.35562
50.85741,4.38849
50.84015,4.40233
50.78276,4.35598
50.86254,4.3502
50.83342,4.35235
50.8327,4.35276
50.82612,4.34118
50.85592,4.35284
50.84821,4.35137
50.84879,4.35216
50.86246,4.30087
50.81621,4.34702
50.803,4.34117
50.85284,4.36617
50.84171,4.35209
50.83332,4.35142
50.80613,4.4078
50.85471,4.37722
50.85475,4.37555
50.83583,4.34355
50.85435,4.34883
50.83202,4.3657
50.83682,4.36516
50.83169,4.34531
50.85499,4.38182
50.82242,4.35801
50.86243,4.33494
50.83286,4.38227
50.81955,4.34912
50.83701,4.37523
50.8159,4.35608
50.84090423583984,4.34386682510376
50.84090423583984,4.34386682510376
50.81251,4.35279
50.87255,4.32974
50.82488,4.33243
50.82544,4.3417
50.84348,4.33757
50.84729,4.35209
50.826,4.34194
50.82391,4.36439
50.82129,4.38437
50.85563,4.35633
50.90298,4.34188
50.84531,4.35404
50.84739,4.35479
50.85352,4.35839
50.84593,4.35053
50.83947,4.34503
50.839001800715614,4.366402509026264
50.84031,4.38089
50.83246,4.39576
50.80603,4.32067
50.82052,4.38864
50.85565,4.35614
50.84846,4.38119
50.86698,4.32683
50.85162,4.43819
50.85444,4.36844
50.9025,4.3424
50.82499,4.37635
50.82604,4.36824
50.82334,4.34336
50.87164,4.38666
50.81764,4.36577
50.81892,4.3677
50.81685,4.36687
50.81727,4.36719
50.84871,4.34694
50.83256,4.34198
50.81558,4.33416
50.82611,4.38609
50.84955,4.39258
50.834972,4.3793319
50.82523,4.33417
50.83572,4.36193
50.8046,4.36311
50.83208,4.41456
50.82509,4.34905
50.815308119896095,4.336011841098482
50.84576,4.34613
50.83711,4.37033
50.80817,4.31624
50.84822,4.3468
50.81018,4.42983
50.83553,4.35995
50.85502,4.37528
50.80781,4.33048
50.85911,4.40396
50.84859,4.35228
50.8525,4.34668
50.80931,4.437
50.83261,4.36933
50.81846025627398,4.360795120383374
50.84684,4.34991
50.84668,4.34937
50.84698,4.34695
50.84931,4.35281
50.85978,4.33673
50.89134,4.37346
50.82648,4.38471
50.86926,4.33812
50.84522,4.34321
50.82899,4.40719
50.84899,4.35026
50.85708,4.36969
50.85437,4.38119
50.8342,4.35724
50.84971,4.35431
50.83673,4.36692
50.82784,4.46043
50.84922,4.3452
50.83899,4.34418
50.86372,4.37776
50.8451,4.35477
50.85821,4.38752
50.8339,4.36175
50.85609,4.37537
50.83203,4.37935
50.83782,4.41858
50.83651,4.42666
50.86878,4.32365
50.86688,4.37058
50.84354,4.3829
50.84722,4.38641
50.84595,4.38431
50.81788,4.33619
50.81761,4.36498
50.81145,4.31899
50.83651,4.2882
50.82337,4.34178
50.82643,4.3689
50.85174,4.43445
50.84176,4.34432
50.81503,4.41477
50.82478,4.34997
50.861588,4.305186
50.8599,4.30506
50.82001,4.35846
50.85075,4.35672
50.86121,4.305615
50.856,4.36905
50.84784,4.35365
50.83436,4.36122
50.83444,4.36097
50.86222,4.34366
50.82061,4.35389
50.84098,4.3529
50.82306,4.34123
50.81624,4.34742
50.83649,4.36416
50.84924,4.37207
50.86709,4.38603
50.84861,4.3801
50.83457,4.35678
50.83485,4.32524
50.85222,4.37411
50.79577,4.3323
50.84056,4.39892
50.85886,4.37554
50.85008,4.3976
50.84726,4.35369
50.8268,4.35048
50.84312,4.34682
50.83743,4.39218
50.83302,4.35935
50.83078,4.39324
50.8015,4.32422
50.85135,4.3967
50.8533,4.39814
50.82931,4.35651
50.84863,4.35343
50.83712,4.31458
50.85868,4.41581
50.83302,4.36256
50.82377,4.4178
50.81764,4.43543
50.86174,4.3477
50.7962,4.37224
50.83695,4.36696
50.85582,4.35719
50.80631,4.31842
50.85219,4.43469
50.84151607228599,4.339282824592601
50.84619,4.38742
50.82541,4.3766
50.80429,4.32
50.8628,4.40932
50.82466,4.34135
50.83128,4.36147
50.83803,4.41804
50.83203,4.37246
50.83068,4.34401
50.8427,4.37857
50.84383,4.35267
50.83762,4.31234
50.84138,4.33381
50.84803,4.44766
50.82597,4.35958
50.85557,4.34437
50.82853,4.33953
50.80825,4.33902
50.82138,4.40615
50.84935,4.37839
50.84745,4.38237
50.84931,4.38246
50.84565,4.38604
50.83223,4.35691
50.83265,4.35568
50.82504,4.34943
50.7944,4.35483
50.83073,4.3532
50.83247,4.35544
50.83237,4.35566
50.83325,4.35728
50.84846,4.38119
50.80993,4.32992
50.83859,4.42818
50.85047,4.34477
50.81519,4.3476
50.86168,4.28578
50.82952,4.35866
50.83374,4.352711
50.8324,4.3551
50.81505,4.32653
50.79342,4.35852
50.84832,4.35107
50.84142,4.34697
50.85057,4.32635
50.84902,4.38393
50.85587,4.34331
50.8312,4.3573
50.83266,4.3556
50.80212,4.35776
50.86316,4.40523
50.82869,4.38297
50.83155,4.39136
50.83454,4.3616
50.83072,4.3406
50.83064,4.3566
50.83446,4.35044
50.85625,4.35432
50.85275,4.34381
50.85943,4.46978
50.84932,4.38031
50.82468,4.35727
50.89055,4.38667
50.83272,4.35738
50.82417,4.35592
50.82643,4.35564
50.82479,4.35556
50.8296,4.35832
50.82799,4.37972
50.75668,4.36499
50.85221,4.37164
50.89767,4.36294
50.81376,4.37998
50.88516,4.31239
50.84658446678598,4.378575896844966
50.85658,4.37119
50.86751,4.28621
50.83917,4.31581
50.84846,4.38119
50.8452,4.35408
50.84466,4.35332
50.82612,4.35893
50.89055,4.38667
50.83049,4.40099
50.82153,4.34163
50.85377,4.34496
50.84155,4.33696
50.79631,4.39409
50.83138,4.35237
50.84451,4.35326
50.84521,4.35552
50.8462,4.35435
50.82527,4.3582
50.83455,4.39038
50.81455,4.35584
50.81535,4.36931
50.84707,4.37157
50.84293,4.35408
50.86502,4.37107
50.84351,4.35454
50.85258,4.43129
50.82098,4.32877
50.85371,4.35794
50.82555,4.35431
50.83776,4.38775
50.82915,4.35188
50.84021,4.37401
50.81549,4.36799
50.81569,4.36546
50.82306,4.38335
50.85267,4.34679
50.82013,4.36713
50.79724,4.41128
50.84561,4.34841
50.77063,4.3225
50.80873,4.40121
50.82508,4.34224
50.82455,4.3561
50.82906,4.34839
50.851619,4.397089
50.87118,4.37789
50.82488,4.35823
50.83751,4.36159
50.85315,4.39646
50.85006,4.34436
50.82521,4.34042
50.850341796875,4.351709842681885
50.83467,4.32924
50.81023,4.43637
50.81641,4.35721
50.81253,4.38537
50.8726,4.37983
50.86195,4.33658
50.82372,4.35086
50.82012,4.38635
50.83433,4.35828
50.82262,4.33041
50.84825,4.3622
50.84846,4.38119
50.8225,4.35099
50.85454,4.38234
50.84325,4.34256
50.85431,4.385
50.83082,4.34845
50.85258,4.31202
50.86505,4.41046
50.86114,4.3471
50.84984,4.39723
50.83517,4.32582
50.83359,4.32499
50.83603,4.37526
50.83569,4.37487
50.83569,4.37487
50.84768,4.34736
50.84081,4.35521
50.84063,4.35383
50.83138,4.35595
50.83903,4.38181
50.84195,4.37751
50.84368,4.35872
51.0376,3.73065
51.05168,3.70283
51.05216,3.71993
51.04857,3.74224
51.03454,3.74631
51.05021,3.71624
51.05021,3.71624
51.06837,3.77456
51.05277,3.72902
51.05021,3.71624
51.05353,3.71675
51.01509,3.78519
51.06266,3.73218
51.0591,3.7193
51.05661,3.71914
51.05683,3.71639
51.04531,3.73526
51.05194,3.70333
51.03137,3.72882
51.05824,3.72243
51.04206,3.74747
51.02235,3.66854
51.07391,3.69128
51.04821,3.75034
51.03189,3.72787
51.04787,3.71958
51.05661,3.72775
51.07376,3.7317
51.05873,3.73785
51.05533,3.71361
51.05478,3.72724
51.04052,3.74554
51.05393,3.71171
51.05872,3.7138
51.05393,3.71171
51.03921,3.74119
51.04364,3.74016
51.05421,3.73572
51.034763,3.734547
51.0609,3.72541
51.07462,3.70748
51.05111,3.73608
51.07909,3.7293
51.06769,3.68042
51.06858,3.681
51.05884,3.71375
51.07352,3.75701
51.07476,3.75701
51.05886,3.71374
51.06004,3.71355
51.05729,3.71852
51.05217,3.72546
51.05479,3.70792
51.04658,3.7205
51.04973,3.73526
51.07219,3.68789
51.05318,3.73637
51.06027,3.72539
51.03622,3.73606
51.05145,3.7449
51.05904,3.74713
51.03752,3.73251
51.05387,3.71612
51.05448,3.72842
51.06183,3.69531
51.04403,3.72171
51.05643,3.72107
51.02912,3.72875
51.04363,3.74312
51.04433,3.76241
51.03903,3.71318
51.05679,3.7233
51.02842,3.68341
51.0442,3.74658
51.18843,3.80371
51.0552,3.71664
51.05111,3.75173
51.0752,3.72692
51.03323,3.72638
51.059704,3.74287
51.04214,3.70473
51.04415,3.74018
51.02975,3.70935
51.0583,3.72895
51.05447,3.69901
51.05603,3.72986
51.07149,3.69344
51.06104,3.74841
51.06053,3.7474
51.04567,3.73233
51.05006,3.71056
51.06078,3.72914
51.03308,3.74379
50.99913,3.71605
51.06098,3.71502
51.070702,3.760874
51.04386,3.72971
51.06449,3.72623
51.05809,3.72714
51.05123,3.7253
51.04505,3.74735
51.06161,3.69804
51.06162,3.69804
51.05387,3.69125
51.05189,3.70813
51.06404,3.73616
51.06295,3.70238
51.05237,3.72016
51.03867,3.74253
51.06423,3.75269
51.0572,3.71549
51.05529,3.73244
51.0507,3.73034
51.05376,3.71152
51.05722,3.72101
51.05797,3.72291
51.05314,3.72057
51.05048,3.74484
51.01164,3.70341
51.06499,3.73675
51.07093,3.76333
51.05406,3.7208
51.03704,3.70164
51.05882,3.71398
51.05424,3.72308
51.05032,3.74704
51.03977,3.70933
51.05539,3.7143
51.03176,3.72289
51.04152,3.72741
51.05174,3.7182
51.0579,3.72054
51.04422,3.72189
51.06152,3.75648
51.06072,3.71552
50.98152,3.7274
51.08912,3.81151
51.02337,3.61766
51.0564,3.7231
51.10539,3.76835
51.03929,3.66652
51.03881,3.71767
51.0889,3.81105
51.05593,3.72656
51.05253,3.71447
51.05424,3.72308
51.05039,3.71906
51.04773,3.72394
51.06263,3.72754
51.0541,3.74264
51.03554,3.74434
51.03922,3.66659
51.03725,3.71337
51.04959,3.74523
51.06333,3.73655
51.05651,3.72624
51.05631,3.72719
51.06323,3.70403
51.04769,3.7439
51.05115,3.73138
51.03409,3.7441
51.05652,3.7188
51.04087,3.75496
51.03815,3.70666
51.04927,3.70905
51.06347,3.70061
51.03948,3.71806
51.06019,3.72922
51.0531,3.79604
51.04075,3.72252
51.06805,3.66364
51.05679,3.73614
51.02816,3.7231
51.06921,3.72864
51.07756,3.6907
51.05066,3.76195
51.05608,3.7179
51.03476,3.73632
51.04782,3.74419
51.0629,3.77751
51.06638,3.70915
51.06185,3.7211
51.0564,3.72097
51.03939,3.75641
51.03247,3.71313
51.03284,3.76246
51.05727,3.74099
51.04948,3.75308
51.03171,3.71016
50.99197,3.74706
51.06895,3.70488
51.04186,3.71587
51.05361,3.72425
51.03967,3.77336
51.05932,3.69674
51.06117,3.69004
51.03787,3.73042
51.04982,3.7126
51.03955,3.73126
51.05824,3.72104
51.04984,3.72148
51.06893,3.69547
51.06424,3.74712
51.03668,3.75817
51.04025,3.73841
51.03782,3.73044
51.03782,3.73044
51.03782,3.73044
51.03782,3.73044
51.03782,3.73044
51.05364,3.72316
51.03836,3.74107
51.04022,3.74071
51.05842,3.70699
51.05975,3.70525
51.0615,3.73539
51.05528,3.73152
51.05122,3.72157
51.05125,3.71874
51.03528,3.74425
51.05316,3.71224
51.04735,3.74056
51.06138,3.68983
51.05237,3.72686
51.06351,3.73491
51.0524,3.7156
51.05936,3.72464
51.05555,3.7251
51.06909,3.70552
51.05061,3.73146
51.04015,3.73687
51.05296,3.74896
51.06267,3.71693
51.07046,3.70623
51.06986,3.70591
51.05824,3.71122
51.04436,3.70232
50.98145,3.726
51.05936,3.72464
51.05999,3.73023
51.06619,3.74946
51.03979,3.74534
51.00567,3.74898
51.0413,3.71731
51.03489,3.74572
51.05124,3.71806
51.07366,3.69304
51.06207,3.71107
51.05918884277344,3.742676019668579
51.04528,3.757454
51.05162,3.71677
51.0387,3.74836
51.05871,3.72072
51.06179,3.70339
51.07333,3.6991
51.04475,3.72994
51.11605,3.71496
51.05506,3.72798
51.04972,3.71625
51.05882,3.70134
51.05516,3.71307
51.05059,3.73015
51.04299,3.74594
51.06186,3.72402
51.05792,3.71404
51.04195,3.70682
51.04534,3.65309
51.0154,3.66425
51.00588,3.74917
51.05839,3.72373
51.03428,3.74255
51.05378,3.71579
51.05777,3.72162
51.07128,3.7296
51.02865,3.72368
51.05448,3.71716
51.03391,3.74469
51.061,3.70394
51.08694,3.64449
51.05073,3.71981
51.06025,3.74344
51.05151,3.73565
51.04984,3.72148
51.06401,3.73736
51.12917,3.85191
51.05083,3.7498
51.04987,3.66678
51.01743,3.70425
51.04823,3.70291
51.05651,3.71166
51.05124,3.71806
51.05559,3.72453
51.0371,3.73905
51.05541,3.69914
51.05409,3.72985
51.05498,3.72542
51.05938,3.72161
51.06043,3.73166
51.0346,3.74542
51.01957,3.63153
51.05564,3.73232
51.04477,3.73456
51.0308,3.73046
51.0613,3.69926
51.05169,3.73013
51.04999,3.72655
51.06101,3.71774
51.06093,3.72326
51.04763,3.73527
51.05894,3.717
51.05413,3.74899
51.05433,3.73542
51.05046,3.72572
51.07086,3.69242
51.05618,3.72473
51.05397,3.71751
51.0552486,3.7289278
51.0547,3.74996
51.04027,3.7069
51.05007,3.70558
51.06049,3.71457
51.05098,3.72283
51.04979,3.71971
51.0582,3.72091
51.05309,3.73111
51.05819,3.71388
51.05184,3.72635
51.05819,3.71388
51.02957,3.7041
51.05819,3.71388
51.04065,3.72685
51.04597,3.65318
51.0641,3.70571
51.06415,3.70698
51.05014,3.7234
51.06966,3.72887
51.04945,3.71524
51.04239,3.71141
51.06419,3.73602
51.07285,3.75942
51.07317,3.76096
51.05528,3.72216
51.05671,3.71322
51.06172,3.73428
51.05703,3.75314
51.05262,3.73096
51.05579,3.75416
51.0582,3.72636
51.0582,3.72636
51.0582,3.72636
51.05666,3.71474
51.04889,3.75584
51.08065,3.709
51.02272,3.78066
51.05021,3.71638
51.05321,3.73236
51.05191,3.72131
51.0505838,3.7295283
51.05944,3.59413
51.03918,3.71102
51.05658,3.73799
51.04786,3.74516
51.02308,3.76478
51.05481,3.71311
51.05203,3.71449
51.05956,3.73836
51.04613,3.73389
51.01701,3.67303
51.05071,3.7449
51.05783,3.70993
51.05677,3.71081
51.07686,3.72539
51.055149,3.724175
51.07276,3.75278
51.04047,3.7467
51.06758,3.70907
51.05354,3.71652
51.04601,3.72176
51.05154,3.71696
51.05143,3.72319
51.06229,3.70322
51.05445,3.74704
51.05124,3.71803
51.04656,3.73924
51.05905,3.73927
51.03942,3.74554
51.07617,3.70909
51.05524,3.73754
51.03236,3.72808
51.06026,3.7172
51.05513,3.71564
51.05703,3.72707
51.03761,3.74434
51.03318,3.67889
51.0506,3.72214
51.05344,3.71639
51.08164,3.72825
51.06459,3.74838
51.04935,3.75029
51.0494,3.74487
51.06557,3.73161
51.06295,3.72474
51.05445,3.69989
51.03731,3.73383
51.05998,3.75306
51.04322,3.75178
51.05509,3.72598
51.05298,3.73351
51.04119,3.73989
51.05801,3.72464
51.03201,3.74835
51.02969,3.66605
51.0501,3.72708
51.0589,3.70996
51.05669,3.72279
51.07646,3.75688
51.047,3.62351
51.02515,3.76015
51.05434,3.73257
51.0515,3.71275
51.05642,3.73644
51.05556,3.72755
51.06893,3.73024
51.03127,3.58112
51.07686,3.75113
51.06841,3.7284
51.06895,3.72983
51.02796,3.73178
51.07711,3.68775
51.03743,3.70785
51.02011,3.71528
51.0297,3.66659
51.01942,3.68886
51.03946,3.73763
51.01925,3.69081
51.02063,3.68985
51.01904,3.69068
51.04273,3.76855
51.06277,3.74889
51.03928,3.67761
51.04004,3.67781
51.06518,3.71124
51.07327,3.69169
51.07414,3.73018
51.04744,3.72392
51.05505,3.70315
51.06173,3.70701
51.03047,3.71009
50.97229,3.71282
51.0595,3.72082
51.02119,3.71435
51.03669,3.73246
51.06081,3.71614
51.0625,3.69933
51.05245,3.72109
51.06417,3.69895
51.05028,3.71569
51.06449,3.72655
51.01163,3.59294
51.06314,3.73255
51.058323,3.720358
51.054123,3.729281
51.04998,3.70803
51.03792,3.73216
51.03716,3.72777
51.05816,3.72045
51.06604,3.69884
51.02474,3.75562
51.04934,3.74413
51.005882,3.710006
51.02777,3.74732
51.02963,3.69137
51.05602,3.72788
51.04095,3.71903
51.0746,3.72876
51.04796,3.74933
51.0483,3.73296
51.07291,3.75601
51.05373,3.73126
51.03639,3.74212
51.05289,3.72486
50.98646,3.68178
51.06783,3.72909
51.0596,3.71868
51.06256,3.68994
51.03621,3.74437
51.05693,3.71367
51.03556,3.74317
51.03543,3.74406
51.03537,3.7444
51.00559,3.75071
51.06986,3.7299
51.06849,3.72923
51.07684,3.68325
51.05661,3.72777
51.05627,3.72933
51.06713,3.72812
51.04426,3.74458
51.04787,3.71877
51.03867,3.71528
51.04008,3.71602
51.03885,3.71706
51.09374,3.7173
51.06295,3.73793
51.04907,3.71919
51.05559,3.74514
51.05521,3.74397
51.05392,3.74473
51.05661,3.72208
51.05605,3.72288
51.05323,3.72817
51.05648,3.72284
51.03791,3.72907
51.05183,3.72447
51.03625,3.73544
51.04242,3.73772
51.09187,3.71578
51.09292,3.71548
51.05472,3.74339
51.05398,3.74502
51.0664,3.72488
51.05652,3.73176
51.0421,3.70944
51.07476,3.7602
51.06517,3.69257
51.05994,3.71309
51.028625,3.802051
51.06371,3.69934
51.07171,3.68241
51.05652,3.73188
51.05632,3.73992
51.05474,3.70689
51.05552,3.74186
51.05328,3.70576
51.06474,3.75184
51.05972,3.70218
51.05551,3.72955
51.04743,3.62808
51.082,3.68511
51.05434,3.72286
51.04767,3.74234
51.05862,3.70521
51.04689,3.70369
51.03835,3.71231
51.03996,3.76818
51.05112,3.7211
51.06211,3.69978
51.06252,3.72403
51.05766,3.73094
51.07009,3.72617
51.03807,3.7309
51.05646,3.71866
51.02231,3.66507
51.08709,3.68964
51.06112,3.82562
51.06173,3.70326
51.0554,3.71822
51.06137,3.70118
51.06128,3.70265
51.0624,3.70327
51.0616,3.70177
51.06101,3.70142
51.0612,3.7015
51.06142,3.70297
51.05473,3.71633
51.06283,3.70163
51.06107,3.70315
51.06761,3.63401
51.04551,3.73728
50.99966,3.70997
51.0605,3.70146
51.06555,3.709
51.05764,3.72266
51.07564,3.58516
51.0384,3.7249
51.05159,3.73868
51.05643,3.72302
51.05638,3.72307
51.06426,3.73519
51.04822,3.64484
51.05014,3.7146
50.99295,3.74603
51.04982,3.71777
51.07802,3.72349
51.06445,3.77797
51.03653,3.76049
51.05468,3.71702
51.09761,3.63408
51.03771,3.71499
51.03817,3.71314
51.0608,3.70532
51.07634,3.7068
51.05997,3.74495
51.04724,3.62162
51.07576,3.70995
51.04195,3.74149
51.0599,3.73784
51.00883,3.60249
51.03794,3.71634
51.03172,3.74682
51.02688,3.73229
51.05037,3.73181
51.049,3.71591
51.04355,3.74008
51.04694,3.73321
51.05672,3.69472
51.0524,3.73802
51.05764,3.72266
51.03426,3.72181
51.0365,3.7474
51.03951,3.71134
51.05023,3.72104
51.04978,3.74583
51.09418,3.60514
51.05736,3.72123
51.04961,3.71691
51.06865,3.72856
50.9993,3.71523
51.0517,3.73714
51.04177,3.75377
51.05713,3.73506
51.03667,3.73796
51.07926,3.72958
51.03591,3.74598
51.04949,3.71885
51.05602,3.71414
51.05095,3.71641
51.04032,3.73536
51.02067,3.68906
51.06786,3.70661
51.05551,3.71407
51.06084,3.70562
51.03265,3.59135
51.057102,3.721708
51.0364,3.71094
51.05433,3.72502
51.03074,3.73133
51.02257,3.66348
51.03426,3.71526
51.06161,3.62195
51.05511,3.73948
51.05687,3.73739
51.0657,3.75333
51.05579,3.71508
51.03884,3.73621
51.02229,3.67492
51.05598,3.72436
51.0548,3.72647
51.05475,3.72724
51.04938,3.72194
51.06186,3.70066
51.05811,3.69205
51.05428,3.72972
51.02348,3.80652
51.02136,3.80624
51.04116,3.74388
51.04425,3.72008
51.04418,3.73384
51.00565,3.70401
51.07468,3.77724
51.03619,3.72707
51.05488,3.73017
51.05324,3.71845
51.05906,3.722
51.01687,3.65847
51.03969,3.73442
51.04135,3.734
51.04983,3.71813
51.0399,3.73264
51.059,3.74892
51.04366,3.74807
51.03961,3.73294
51.04779,3.74483
51.0439,3.72254
51.06168,3.72431
51.05308,3.74516
51.05413,3.72958
51.02521,3.73409
51.07101,3.70948
51.05117,3.73816
50.97231,3.71647
51.04504,3.72337
51.04322,3.73395
51.05151,3.75116
