id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
7409185,Charmant et paisible appartement,11085694,Fany,Talence,Talence,44.7936,-0.59286,Entire home/apt,60,3,14,2021-09-06,0.16,1,252,0,
7220061,Cosy 66m2 Victoire,37797587,Luana,Bordeaux,Bordeaux Sud,44.83178,-0.57647,Private room,36,1,0,,,1,0,0,
7230093,Chambre à  5 min salle concerts ARENA BORDEAUX !,4251838,Jean-Luc,Floirac,Floirac,44.8329,-0.53352,Private room,55,1,11,2019-06-23,0.20,1,172,0,
7418396,Appartement hyper centre Bordeaux,36440198,Geoffrey,Bordeaux,Bordeaux Sud,44.8348,-0.57422,Entire home/apt,60,365,10,2016-10-16,0.13,1,0,0,
7645902,"Appartement 60m2, Mérignac",40098176,Vincent,Merignac,Capeyron,44.84882,-0.66272,Entire home/apt,50,1,4,2015-09-11,0.05,1,0,0,
7432889,Appartement lumineux au coeur de BX,38934427,Sonia,Bordeaux,Centre ville (Bordeaux),44.846,-0.58643,Entire home/apt,90,2,71,2022-08-21,0.83,1,359,9,330630036202A
7232879,Centre - Appt Mezzanine 40m2,4776802,Florent,Bordeaux,Centre ville (Bordeaux),44.84219,-0.58643,Entire home/apt,50,365,0,,,1,0,0,
7653957,Chambre privée,22544660,Juan-Kamel,Bordeaux,Bordeaux Sud,44.82569,-0.55824,Private room,47,1,509,2022-08-25,5.88,2,333,42,
7234067,Grande Villa 300m²/Piscine chauffée/Cinéma/Parking,37314741,Céline&Thomas,Bordeaux,Caudran,44.86049,-0.62744,Entire home/apt,300,2,10,2020-08-29,0.12,17,0,0,3306300717213
7434585,T3 lumineux dans quartier calme,23347149,Marie-Eve,Bordeaux,Centre ville (Bordeaux),44.84126,-0.59607,Entire home/apt,66,365,1,2015-08-16,0.01,1,0,0,
7654993,SAINT AUBIN DE MEDOC,15020235,Alain,Saint-Aubin-de-Mdoc,Saint-Aubin-de-Mdoc,44.91616,-0.71769,Entire home/apt,70,7,45,2022-08-20,0.61,1,350,15,
7234304,Comfortable room in city centre,15884661,Gaspard,Bordeaux,Bordeaux Sud,44.83004,-0.56625,Private room,35,2,14,2016-08-24,0.16,2,0,0,
7655830,Lumineux T4 rénové en duplex,40181308,Nicolas,Bordeaux,Bordeaux Sud,44.83191,-0.56163,Entire home/apt,75,365,7,2017-05-28,0.08,1,0,0,
7234468,échoppe bordelaise,14748718,Lydienne,Bordeaux,Nansouty - Saint Gens,44.82006,-0.5749,Private room,73,1,0,,,1,0,0,
7448313,Maison avec piscine,34836858,Marielle,Pessac,Magonty,44.79675,-0.71019,Entire home/apt,150,7,0,,,1,0,0,
7681597,Maison atypique avec jardin / centre de Bordeaux,40343758,Agnès,Bordeaux,Centre ville (Bordeaux),44.84604,-0.58414,Entire home/apt,260,2,71,2022-09-05,0.82,1,331,12,3306300549548
7448581,"Proche Bordeaux ,Agréable maison 90m2 avec jardin",39011040,Chloé Et Rodolphe,Merignac,Les Eyquems,44.83136,-0.6508,Entire home/apt,110,5,10,2021-08-23,0.12,1,325,0,
7235181,Small room in beautiful appartment,15884661,Gaspard,Bordeaux,Bordeaux Sud,44.83063,-0.56783,Private room,30,2,31,2016-08-22,0.37,2,0,0,
7688033,Bel appartement neuf de 65 m2.,16360941,Badou & Chloé,Bordeaux,Bordeaux Maritime,44.86499,-0.55223,Entire home/apt,44,365,24,2017-08-04,0.28,1,0,0,
8263427,Duplex Bordeaux Belcier Gare St Jean,42998124,Adrien,Bordeaux,Bordeaux Sud,44.82443,-0.55367,Entire home/apt,73,2,42,2022-07-23,3.76,1,0,42,3306300674662
8304503,Beau T2 en hyper centre de Bordeaux,15775739,Lucie,Bordeaux,Centre ville (Bordeaux),44.84018,-0.57496,Entire home/apt,55,365,24,2018-06-24,0.28,1,0,0,
7475272,"Maison d'Architecte ""Esprit Loft"" avec Spa",11550668,Sylvain,Bordeaux,Nansouty - Saint Gens,44.82451,-0.57249,Entire home/apt,190,365,27,2020-08-21,0.31,1,365,0,
7479162,Appart’ 90m² +possibilité loc voiture et parking,24214241,Christophe,Bordeaux,Bordeaux Sud,44.83341,-0.56824,Entire home/apt,149,2,86,2021-12-06,1.00,1,158,1,33063004580C0
7691386,Wonderful Flat / Tourny Place,17832583,Albane,Bordeaux,Centre ville (Bordeaux),44.84508,-0.57956,Entire home/apt,96,3,198,2022-09-10,2.31,18,44,31,33063000481F8
7504444,Chambre 10m2 avec salle de bain,39314036,Anne Isabelle,Bordeaux,Caudran,44.84991,-0.60034,Private room,20,1,0,,,1,0,0,
7694955,Duplex charmant idéalement situé,40414265,Dorian,Bordeaux,Centre ville (Bordeaux),44.83691,-0.57353,Private room,740,1,7,2016-06-22,0.08,2,0,0,
7520071,Joli appartement au bord du lac Bx et nouveau stad,37435317,Xinyuan,Bordeaux,Bordeaux Maritime,44.87884,-0.57122,Entire home/apt,50,365,8,2017-08-19,0.09,1,0,0,
8308499,Echoppe bordelaise récemment rénovée avec Jardin,35989969,Christine,Bordeaux,Caudran,44.83915,-0.6042,Entire home/apt,110,3,66,2021-08-27,0.93,1,0,0,33063000337EA
7705431,Logement 1-2 personnes en centre ville.,1769024,Jeremy,Bordeaux,Bordeaux Sud,44.83088,-0.57585,Private room,60,1,62,2022-08-25,4.35,1,140,56,330630061054D
8319554,Chambre AUDE proche Bordeaux à 10 mn de l'aéroport,43859786,Geneviève,Saint-Mdard-en-Jalles,Saint-Mdard-en-Jalles,44.88092,-0.69285,Private room,36,1,101,2022-09-11,1.54,5,65,24,
7707167,T3 avec vue sur la Garonne,7803018,Alizée,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.8521,-0.56859,Entire home/apt,75,365,4,2015-08-29,0.05,1,0,0,
8321433,Studio indépendant de 25 m2.,39591008,Colette,Merignac,Centre ville (Merignac),44.83742,-0.64473,Entire home/apt,47,4,97,2022-08-31,1.16,3,160,9,
7525312,"Bordeaux-Lac près Palais Congrès, Parc Expo, Stade",17807803,Aude,Bordeaux,Bordeaux Maritime,44.87693,-0.57304,Private room,30,2,83,2022-08-31,1.06,2,28,19,0630938350H
7710098,Appartement T4 Bordeaux centre quartier historique,14241349,Camille,Bordeaux,Bordeaux Sud,44.83399,-0.56825,Entire home/apt,147,3,18,2022-08-23,0.22,2,55,4,3306300334199
7529694,"logement entier,2 chambres dble dans appt lumineux",39441995,Anne,Bgles,Bgles,44.79976,-0.55655,Private room,42,5,8,2018-09-06,0.09,1,357,0,
7541863,Appart CAMILLE JULLIAN T5 160m²,15116567,Virginie,Bordeaux,Centre ville (Bordeaux),44.8388,-0.57079,Entire home/apt,295,5,50,2022-09-10,0.58,18,333,7,3306300014617
7545905,Beu t2 avec balcon au pied du tramw,10758386,Ambre,Bordeaux,Bordeaux Maritime,44.87555,-0.57095,Entire home/apt,45,365,0,,,1,0,0,
8349833,T3 Meublé proche aéroport,44008066,Jean-Louis,Merignac,Capeyron,44.86132,-0.64304,Entire home/apt,80,3,48,2022-09-09,0.61,1,262,8,
8351847,Maison et jardin Quartier St Seurin,13660681,Françoise,Bordeaux,Centre ville (Bordeaux),44.84562,-0.58687,Entire home/apt,250,365,0,,,1,0,0,
8367067,La garçonnière,44098393,Camille & Dany,Pessac,France Alouette,44.79501,-0.67712,Entire home/apt,36,4,173,2022-08-28,2.05,2,0,6,
7727545,Idéal pour visiter Bordeaux et sa région,40605078,Florence,Bruges,Bruges,44.88058,-0.61707,Entire home/apt,85,4,6,2019-06-02,0.09,1,132,0,
8367462,Maison lumineuse et calme en ville (WE/vacances),42968829,Jeanne Et Romain,Bordeaux,Nansouty - Saint Gens,44.82352,-0.56656,Entire home/apt,140,5,32,2022-08-27,0.38,1,0,2,33063002120DE
8368134,Maison Caychac Gravières 120M2,44104767,Cedric,Blanquefort,Blanquefort,44.93286,-0.63281,Entire home/apt,84,3,1,2015-10-17,0.01,1,0,0,
8384057,Chambre indépendante  tout confort,44180387,Vincent,Carbon-Blanc,Carbon-Blanc,44.89133,-0.5034,Private room,28,2,132,2022-08-21,1.57,1,342,22,
7545930,Échoppe rénovée jardin près gare,39541333,Gérald,Bordeaux,Nansouty - Saint Gens,44.82436,-0.56718,Entire home/apt,130,4,30,2022-08-04,0.35,1,0,1,3306300638539
7551130,"Chambre avec salle de bain , bed & breakfast",39575399,Christine,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83144,-0.58993,Private room,45,1,280,2022-09-11,3.26,1,46,73,
7555949,Quiet flat next to Jardin Public,39604868,Stephen,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.84619,-0.57782,Entire home/apt,70,365,2,2015-10-02,0.02,1,0,0,
7559698,T2 centre Ville Bordeaux,13687945,Ba Danh,Bordeaux,Bordeaux Sud,44.82918,-0.57515,Entire home/apt,55,365,0,,,1,0,0,
7569834,Appartement T2 centre de Bordeaux avec parking,39687770,Natacha,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83026,-0.58553,Entire home/apt,84,365,4,2016-08-28,0.05,1,0,0,
7746748,chambre indépendante dans atelier,40720519,Fred,Bordeaux,Centre ville (Bordeaux),44.84625,-0.59471,Private room,31,2,259,2022-09-11,3.01,1,3,22,3306300444901
7571419,"Appartement de 45m2, type 2",39696175,Emie,Talence,Talence,44.81799,-0.58391,Entire home/apt,70,4,0,,,1,0,0,
7572632,BORDEAUX EURO FOOTBALL 2016,39702454,Romain,Le Bouscat,Le Bouscat,44.86816,-0.59598,Entire home/apt,70,1,0,,,1,0,0,
8439597,One Bedroom Apart for max 4 gst + 1 child max 3yrs,44432456,Leon,Merignac,La Glacire,44.83034,-0.61889,Entire home/apt,48,2,147,2022-08-09,1.82,1,9,22,
8470803,CHARMING FLAT BY THE TRAIN STATION,44609258,Nicolas,Bordeaux,Bordeaux Sud,44.82496,-0.55218,Private room,29,1,55,2022-03-31,0.65,1,2,3,
7754587,"Lieu calme et climatisé à 2,5 km du centre ville.",40771624,Mirentxu,Bordeaux,Caudran,44.84335,-0.61309,Entire home/apt,80,2,30,2022-08-14,0.40,1,0,4,3306300574112
8479057,"Chambre, coin cuisine, SDB privée",15390427,Jeanne,Bordeaux,Bordeaux Sud,44.82351,-0.55188,Private room,40,1,16,2016-07-22,0.19,1,74,0,
7578136,Chambre paisible - proche de tout -,39733438,Sandrine,Bordeaux,La Bastide,44.84762,-0.54338,Private room,32,1,242,2022-08-18,2.79,1,255,9,
7760873,House near the center,27879500,Sebastien,Bordeaux,La Bastide,44.85085,-0.54213,Entire home/apt,108,4,141,2022-09-07,1.96,1,35,12,330630012485A
7580916,Charmant T1 + terrasse Chartrons,19952222,Alex,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85268,-0.57808,Entire home/apt,48,365,1,2015-08-18,0.01,1,0,0,
7585000,"Chartreuse - 75m² ascenseur, terrasse et parking",9382960,Kareen,Bordeaux,Caudran,44.84887,-0.59916,Entire home/apt,202,3,5,2021-11-14,0.06,90,330,2,3306300200167
8483937,Room with shower and garden,44681759,Flo,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85135,-0.58547,Private room,46,2,67,2020-10-27,0.84,2,197,0,
7767549,Jolie maison familiale très au calme,40853341,Marion,Le Taillan-Mdoc,Le Taillan-Mdoc,44.90416,-0.70916,Entire home/apt,150,2,15,2021-08-29,0.19,1,190,0,
8486292,T2 recent (GINKO) Bordeaux,44693676,Benjamin,Bordeaux,Bordeaux Maritime,44.87873,-0.57248,Entire home/apt,75,2,204,2022-09-05,2.41,1,80,32,3306300534516
8506155,Petit coin de calme avec cour,13890755,Lise,Bordeaux,Centre ville (Bordeaux),44.83805,-0.59596,Entire home/apt,65,3,50,2021-09-03,0.59,1,30,0,33063004886F3
7780581,Maison en pierre centre ville de Gradignan,40937650,Milene,Gradignan,Gradignan,44.77307,-0.616,Entire home/apt,55,1,0,,,1,0,0,
8516425,Bordeaux nice studio,44840546,Marija Xavier,Talence,Talence,44.81475,-0.57595,Entire home/apt,39,1,79,2022-08-20,0.93,1,289,3,
7591190,Grande maison proche centre ville,39809521,Thomas,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83335,-0.6024,Entire home/apt,400,2,48,2022-08-18,0.56,1,8,2,33063005428B4
7815424,Petite Maison à Caudéran,16003126,Aurélie,Bordeaux,Caudran,44.85273,-0.63128,Entire home/apt,45,365,3,2016-08-16,0.03,1,0,0,
7609850,Agréable appartement avec Parking et Balcon,22371366,Audrey,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85102,-0.58286,Entire home/apt,51,365,11,2017-08-07,0.15,2,0,0,
8517166,chambre avec salle de bain,44846362,Gilbert,Le Taillan-Mdoc,Le Taillan-Mdoc,44.91665,-0.67636,Private room,80,1,0,,,1,365,0,
7830615,chambre salle de bain petit dejeuner dans échoppe,41237003,Danielle,Talence,Talence,44.82049,-0.58277,Private room,55,1,77,2022-06-16,0.93,2,302,4,
8517604,Appartement en plein coeur de Bordeaux,17538527,Philippine,Bordeaux,Bordeaux Sud,44.82982,-0.57543,Entire home/apt,33,365,1,2017-03-19,0.01,1,0,0,
8518905,Chambre petit dejeuner résidence principale,44854094,Benedicte,Bordeaux,Bordeaux Sud,44.82755,-0.56081,Private room,35,1,153,2021-12-02,1.81,3,255,4,
7617313,Studio place Pey Berland,38378214,Eric,Bordeaux,Centre ville (Bordeaux),44.83936,-0.57797,Entire home/apt,43,365,15,2018-07-05,0.17,1,0,0,
7831127,"maison ""échoppe bordelaise""",15867390,Odile,Bgles,Bgles,44.80841,-0.57154,Entire home/apt,53,3,62,2021-10-01,0.72,2,0,2,
7622333,Appart au coeur du vieux Bordeaux,610897,Sylvie,Bordeaux,Centre ville (Bordeaux),44.83887,-0.57298,Entire home/apt,80,30,15,2022-08-25,0.18,1,54,3,3306300153415
7831323,2 lits simples salle d'eau commune petit déjeuner,41237003,Danielle,Talence,Talence,44.82054,-0.58432,Private room,40,1,27,2022-07-03,0.32,2,304,1,
8526805,Maison avec piscine privée et grand jardin,44897744,Dominique,Merignac,Capeyron,44.85889,-0.64968,Entire home/apt,150,5,5,2022-07-16,0.14,1,330,3,
7852748,"Joli T1 Victoire, Nice Flat",41380805,Melisa,Bordeaux,Bordeaux Sud,44.83432,-0.57427,Entire home/apt,55,365,1,2015-10-28,0.01,1,0,0,
8545333,Stone studio in the old Bordeaux,16900168,L'Intendant Bordelais,Bordeaux,Centre ville (Bordeaux),44.83978,-0.57098,Entire home/apt,76,3,604,2022-09-08,7.15,11,268,76,3306300051364
9076323,Adorable maison d'hôte avec piscine bien située,47297669,Fabrice,Le Taillan-Mdoc,Le Taillan-Mdoc,44.91021,-0.69505,Entire home/apt,70,3,0,,,1,353,0,
9083480,chambre au dernier étage,47366878,Marco,Bordeaux,Bordeaux Sud,44.83263,-0.56707,Private room,40,1,72,2022-09-10,0.87,1,315,18,
7855395,"Chambre calme et indépendante, matelas futon",15606438,Christophe,Bordeaux,Bordeaux Maritime,44.85846,-0.56592,Private room,50,2,141,2022-06-17,1.65,1,258,15,3306300335800
9086755,"Chambre ""studio"" proche Bordeaux",47383762,Christiane Et Patrick,Cenon,Plaisance-Loret-Maregue,44.8506,-0.50914,Private room,36,2,57,2022-07-13,0.69,1,308,6,
8548483,"Maison charme, jardin, centre-ville",25032834,Isabelle,Bordeaux,Centre ville (Bordeaux),44.8461,-0.59184,Entire home/apt,190,365,0,,,2,0,0,
8550466,Maison de charme en plein Bordeaux,45009781,Laurence,Bordeaux,La Bastide,44.84864,-0.56225,Entire home/apt,80,365,3,2017-11-22,0.04,1,0,0,
7862595,Appartement cosy,41442301,John,Bordeaux,Centre ville (Bordeaux),44.83788,-0.57851,Private room,93,1,0,,,1,0,0,
8577316,studio independant proche bordeaux,45142187,Renaud,Saint-Mdard-en-Jalles,Saint-Mdard-en-Jalles,44.89234,-0.75486,Private room,35,1,76,2022-03-21,0.92,1,318,5,
9099384,Appartement Nord Chartrons,20385811,Jean-Philippe,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.86015,-0.57444,Entire home/apt,75,365,0,,,1,0,0,
7864517,"En plein centre, calme et lumineux",41448504,Caroline,Bordeaux,Centre ville (Bordeaux),44.84279,-0.5849,Entire home/apt,65,30,129,2022-07-24,1.50,1,288,8,Exempt - hotel-type listing
8577741,Appartement  rénové plein centre.,45143360,Jeannette,Bordeaux,Centre ville (Bordeaux),44.84038,-0.58611,Entire home/apt,140,2,172,2022-09-11,2.04,1,253,29,330630006535A
7865716,"T2 Chartrons,calme, vue sur jardin",33547811,Audrey,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85743,-0.57418,Entire home/apt,55,365,25,2019-09-02,0.29,1,0,0,
8580615,Cherche Petsitter logé fin d’année,27903122,Rodolphe,Villenave-d'Ornon,Villenave-d'Ornon,44.76839,-0.55567,Entire home/apt,45,4,61,2020-10-09,0.78,1,30,0,
8594153,PEUPLIERS,45228211,Adrien,Gradignan,Gradignan,44.78657,-0.60962,Private room,80,1,1,2015-10-03,0.01,1,0,0,
8603673,Private room in secure calm res.,22432634,Robert,Bordeaux,Bordeaux Maritime,44.86395,-0.56512,Private room,25,11,44,2022-08-30,0.53,2,79,16,
9103634,"70m2 bright calm, close to Tramway",19828700,Maxime,Merignac,La Glacire,44.83332,-0.63429,Private room,65,1,4,2016-06-22,0.05,1,0,0,
9121873,chalet au fond du jardin,47527095,Valerie,Villenave-d'Ornon,Villenave-d'Ornon,44.7784,-0.54497,Entire home/apt,56,2,126,2022-07-28,1.52,1,1,27,
7883993,Appartement insolite + garage & parking gratuits,10171822,Odile,Bordeaux,Centre ville (Bordeaux),44.83785,-0.59711,Entire home/apt,89,2,203,2022-09-11,2.90,1,322,49,3306300150460
9127258,Best kept secret in Bordeaux,31706961,Châu,Bordeaux,Centre ville (Bordeaux),44.84148,-0.57364,Entire home/apt,90,365,108,2018-06-08,1.30,1,0,0,
8612638,Belle chambre Quartier calme Proche Tram,45308125,Denise,Bordeaux,Nansouty - Saint Gens,44.82702,-0.57715,Private room,36,4,66,2022-09-07,0.79,2,318,8,
7897998,Appart avec Jardin proche Gare,40849980,Aurélien,Bordeaux,Bordeaux Sud,44.82245,-0.56191,Entire home/apt,72,365,17,2017-08-20,0.20,1,0,0,
7907312,Appartement avec magnifique vue !,41695158,Odile,Bordeaux,Bordeaux Sud,44.82596,-0.55947,Entire home/apt,53,4,11,2019-08-05,0.13,1,72,0,3306300034103
8629078,Chambre dans maison individuelle,28498714,Alain,Pessac,Cap de Bos,44.78936,-0.69234,Private room,60,1,1,2016-08-11,0.01,1,0,0,
8649297,Proche aéroport/Bdx centre. Parking privé/Piscine,23465982,Hamara,Merignac,Capeyron,44.86162,-0.64629,Entire home/apt,63,1,15,2022-03-26,0.18,1,317,1,
9131213,"Chambre sympa, proche centre !",47393768,Whitney,Bordeaux,Nansouty - Saint Gens,44.82284,-0.58079,Private room,25,1,5,2016-06-22,0.06,1,0,0,
7914121,Appartement charmant 10min bordeaux,41726153,Manon,Villenave-d'Ornon,Villenave-d'Ornon,44.76372,-0.55545,Entire home/apt,55,1,12,2016-08-28,0.14,1,0,0,
9146101,Private room in charming village 10min to Bordeaux,24789192,Chantal,Bouliac,Bouliac,44.82471,-0.48752,Private room,83,2,19,2021-07-27,0.29,1,362,0,
7944418,Appt coeur quartier historique,41896080,Géraut,Bordeaux,Centre ville (Bordeaux),44.83838,-0.56805,Entire home/apt,60,365,0,,,1,0,0,
9146648,Appt de charme cœur de Bordeaux,47627060,Mathieu,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85215,-0.57785,Entire home/apt,59,365,10,2016-10-07,0.12,1,0,0,
8667189,Charmant T2 avec parking,45532643,Melanie,Bordeaux,Bordeaux Maritime,44.85937,-0.56576,Entire home/apt,60,365,18,2017-05-02,0.21,2,0,0,
8676101,Charmant T3 au coeur de Bordeaux,45532643,Melanie,Bordeaux,Bordeaux Maritime,44.86037,-0.56383,Entire home/apt,90,365,18,2017-07-16,0.21,2,0,0,
7949928,Appartement Eysines 10mn Bordeaux,18281765,Emmanuel,Eysines,Eysines,44.86527,-0.644,Entire home/apt,50,1,0,,,1,0,0,
8710052,Dépendance de TAMALOU.,45300984,Franck,Saint-Mdard-en-Jalles,Saint-Mdard-en-Jalles,44.88811,-0.7516,Entire home/apt,55,2,118,2022-08-11,1.40,1,139,13,
9170077,Beau T2 Bis Chartrons proche quais,27371716,Enora,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85261,-0.57626,Entire home/apt,55,365,2,2016-01-05,0.02,1,0,0,
9178265,The place to be!,31919251,Valentine,Bordeaux,Centre ville (Bordeaux),44.83991,-0.58525,Private room,25,2,0,,,1,0,0,
7961339,Chambre cosy avec salle de bain&WC,945801,Camille,Bordeaux,Bordeaux Maritime,44.86938,-0.55056,Private room,75,1,1,2017-06-20,0.02,1,0,0,
8715296,Chambre privée  dans appartement,45745015,Elisabeth,Merignac,Capeyron,44.85219,-0.65197,Private room,35,3,29,2022-09-02,0.34,1,70,5,
7982537,Bel appartement central,19181331,Laura,Bordeaux,Bordeaux Sud,44.83192,-0.56448,Entire home/apt,65,365,8,2016-07-17,0.09,1,0,0,
8716874,Bordeaux Chambre dans belle échoppe,30725742,Flora,Bgles,Bgles,44.8107,-0.56487,Private room,40,1,228,2022-08-31,2.70,2,168,16,
8728359,Ceinture Bordeaux F3 -  rdc +jardin,45798557,Nicole,Bruges,Bruges,44.88205,-0.60908,Entire home/apt,60,3,30,2022-08-26,0.38,1,0,3,
9206496,studio privé proche Tram C,16430590,David,Le Bouscat,Le Bouscat,44.86386,-0.58576,Entire home/apt,50,6,33,2022-09-07,0.44,1,121,21,
7996914,Private Room in the Center,7828920,Lisa,Bordeaux,Centre ville (Bordeaux),44.84131,-0.5764,Private room,54,1,1,2015-11-07,0.01,3,0,0,
9234884,maison 1 standing bordeaux Cauderan,47885956,Pascal,Bordeaux,Caudran,44.85961,-0.61005,Private room,50,2,21,2022-05-18,0.27,1,341,2,330630030682D ACTIF
9249642,Chambre lumineuse à 300m de la Gare St Jean,26361239,Anne-Laure,Bordeaux,Bordeaux Sud,44.82731,-0.55855,Private room,30,1,10,2018-03-25,0.12,1,0,0,
9252537,"A magnificent 100 sqm with parking, A/C & lift",9382960,Kareen,Bordeaux,Centre ville (Bordeaux),44.84406,-0.57693,Entire home/apt,246,4,16,2022-09-03,0.20,90,145,7,3306300029025
8736882,T4 lumineux BORDEAUX CENTRE PARKING,45753415,Ludovic,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83018,-0.58517,Entire home/apt,100,365,4,2017-08-13,0.05,1,0,0,
8005286,"Stylish appartment, golden triangle",3943850,Kristian,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.84763,-0.57497,Entire home/apt,75,365,0,,,1,0,0,
8753856,3 pièces avec terrasse & parking,21683887,Marina,Bordeaux,Bordeaux Maritime,44.86498,-0.55192,Entire home/apt,140,30,5,2018-10-04,0.07,1,149,0,3306300774382
9265738,grand  T3  75m2 traversant ensoleille calme,48131151,Annie,Le Bouscat,Le Bouscat,44.86849,-0.58909,Entire home/apt,130,5,1,2021-09-30,0.09,2,277,1,
8007955,Hypercentre Charmant T2 Terrasse,42280677,Matthieu Et Cecile,Bordeaux,Centre ville (Bordeaux),44.83735,-0.56734,Entire home/apt,90,2,217,2022-05-17,2.65,2,311,13,3306300591891
9266756,Appartement en plein centre,48133982,Victor,Bordeaux,Centre ville (Bordeaux),44.83969,-0.571,Entire home/apt,68,365,6,2016-04-24,0.07,1,0,0,
9286958,Petit appartement cosy (35m2),48224561,Anaïs,Bordeaux,Centre ville (Bordeaux),44.84288,-0.57748,Entire home/apt,40,365,43,2019-05-27,0.52,1,0,0,
8008441,Appartement spacieux T2 à Pessac,42283303,Axel,Pessac,Arago-La Chataigneraie,44.79892,-0.64489,Entire home/apt,35,1,2,2016-01-05,0.02,1,0,0,
9310309,APPT BORDEAUX CAUDERAN,48328429,Yohann,Bordeaux,Caudran,44.85822,-0.62516,Entire home/apt,88,365,0,,,1,0,0,
8787005,T2 Pessac - Bordeaux,46052924,Kévin,Pessac,Le Monteil,44.7996,-0.65278,Entire home/apt,31,2,30,2018-05-12,0.36,1,0,0,
8810275,Loft contemporain avec terrasse et garage,46156773,Frederique,Bordeaux,Bordeaux Sud,44.83632,-0.56566,Entire home/apt,190,4,161,2022-09-01,1.96,1,249,28,330630034818F
8009004,L'appart' 45,5499035,Isabelle,Pessac,Le Bourg,44.81045,-0.6292,Entire home/apt,75,4,14,2022-08-04,0.21,2,279,4,834283525
9326971,Appart douceur Bastide,48408228,Solveig,Bordeaux,La Bastide,44.83969,-0.55636,Entire home/apt,30,365,6,2020-07-28,0.10,1,0,0,
8020619,Bordeaux St Michel,14527946,Yohann,Bordeaux,Bordeaux Sud,44.83523,-0.56846,Entire home/apt,35,365,0,,,1,0,0,
9328108,Appartement lumineux centre-ville de Bordeaux,28559015,Florian,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.8318,-0.58737,Entire home/apt,98,3,0,,,1,362,0,3306300788378
8819533,Bordeaux traditionnal house,32174307,Stephane,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.86168,-0.57099,Entire home/apt,100,1,44,2020-10-26,0.54,1,0,0,3306300124548
8028104,Grand appartement avec terrasse,42389395,Jessie,Bordeaux,Nansouty - Saint Gens,44.82513,-0.56764,Private room,50,2,34,2022-07-09,0.40,1,351,8,
8836338,Appartement de 35m2 Talence,46278819,Alexana,Talence,Talence,44.81536,-0.58721,Entire home/apt,30,6,1,2017-05-28,0.02,1,0,0,
9345130,Grand studio indépendantproche gare,48500052,Bertrand,Bordeaux,Bordeaux Sud,44.82364,-0.56322,Entire home/apt,50,365,6,2016-05-29,0.07,1,0,0,
8038732,2 Chambres avec salle d'eau privée.,10154536,Aliette,Saint-Mdard-en-Jalles,Saint-Mdard-en-Jalles,44.89388,-0.75325,Private room,65,2,52,2021-09-27,0.65,1,60,2,
9345817,CHAMBRE + PETIT DEJEUNER MAISON PRINCIPALE,44854094,Benedicte,Bordeaux,Bordeaux Sud,44.82876,-0.55908,Private room,35,1,81,2021-10-09,0.98,3,255,2,
9353908,grde maison à 5 mn du centre,47753274,Laetitia,Bordeaux,Centre ville (Bordeaux),44.84529,-0.58995,Entire home/apt,260,365,0,,,1,0,0,
8854299,Appartement cosy dans le Vieux Bdx,46359044,Marine,Bordeaux,Centre ville (Bordeaux),44.83684,-0.56898,Private room,22,1,1,2016-02-24,0.01,1,0,0,
8854785,Charmant T3 HYPER-CENTRE (70m²),38282834,Adeline,Bordeaux,Centre ville (Bordeaux),44.83642,-0.57047,Entire home/apt,75,365,7,2018-09-12,0.08,1,0,0,
8047018,T3 duplex - Place de la Bourse,14463283,Moanna,Bordeaux,Centre ville (Bordeaux),44.84022,-0.57199,Entire home/apt,60,365,1,2015-09-04,0.01,1,0,0,
8861266,Chambre dans grand appartement / Plein centre,46387835,Valentin - Sara - Kenza,Bordeaux,Bordeaux Sud,44.83491,-0.57261,Private room,37,1,18,2018-04-16,0.21,1,0,0,
9382805,"Grande Maison Golf Bordelais, piscine",16459636,Philippine,Bordeaux,Caudran,44.86483,-0.62595,Entire home/apt,400,7,6,2022-08-06,0.34,1,62,1,330630051880F
8049291,Studio Surf & Chic Bordeaux Centre,11249836,Alain,Bordeaux,Centre ville (Bordeaux),44.84276,-0.57841,Entire home/apt,66,2,190,2022-06-26,2.24,1,221,9,33063006319AB
9403697,Superbe T3 cœur Bordeaux historique,7110468,Sophie,Bordeaux,Centre ville (Bordeaux),44.84082,-0.56943,Entire home/apt,80,365,1,2015-12-27,0.01,1,0,0,
