id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
39480446,Chambre dans un appartement,303267180,Pavlina,,3e Arrondissement,45.75996,4.89328,Private room,21,15,0,,,1,51,0,
39496297,"Cosy T3 lumineux de 70M2+garage, proche  Part-Dieu",186426083,Sabine,,3e Arrondissement,45.75695,4.85381,Entire home/apt,95,2,41,2022-06-28,1.20,1,279,17,6938313010589
39499054,Grande chambre dans un appartement lyonnais du 19è,78632734,Julia,,9e Arrondissement,45.77395,4.80763,Private room,80,1,1,2019-12-08,0.03,1,0,0,
39499909,Appartement à Monplaisir,6461947,Benjamin,,8e Arrondissement,45.74338,4.86619,Entire home/apt,71,1,10,2021-12-11,0.29,1,87,3,6938812997485
39501107,proche centre ville / Idéal fête des Lumières,11033175,Julien,,3e Arrondissement,45.7539,4.84946,Entire home/apt,250,365,0,,,2,0,0,
39501111,Chambre au calme . 5ième arr . Ouest Lyonnais,266813209,Florence,,5e Arrondissement,45.7548,4.79475,Private room,58,1,40,2022-08-30,1.15,1,302,24,
39502930,Appartement cosy Lyon Confluence,73156377,Bruno,,2e Arrondissement,45.74371,4.82208,Entire home/apt,225,365,0,,,1,0,0,
39516754,Appartement T2  Cosy et fonctionnel,303590521,Stéphane,,9e Arrondissement,45.76917,4.80848,Entire home/apt,75,4,25,2022-06-07,0.72,1,272,10,6938412998189
39521504,Appartement cosy Fête des Lumières,113794451,Leslie,,5e Arrondissement,45.76381,4.79002,Entire home/apt,180,365,0,,,1,0,0,
39523921,Chouette Appart Croix Rousse,56178978,Noemie,,1er Arrondissement,45.77204,4.82146,Entire home/apt,69,365,2,2019-12-08,0.06,2,0,0,
39528611,Bel Appartement avec balcon - Saxe gambetta,74584445,Arthur,,7e Arrondissement,45.75404,4.84658,Entire home/apt,129,365,1,2019-12-08,0.03,1,0,0,
39529344,Maison dans la ville !,48142117,Rachid,,3e Arrondissement,45.75333,4.89029,Entire home/apt,51,2,183,2022-08-28,5.24,5,13,50,6938313057408
39541946,Chambre double avec sdb privée au cœur de Lyon,26836791,Belén,,2e Arrondissement,45.75198,4.82733,Private room,45,1,8,2020-02-29,0.23,1,0,0,
39545727,Appartement Lyon,71671608,Mathilde,,7e Arrondissement,45.7518,4.84543,Entire home/apt,500,365,0,,,1,0,0,
39547169,Appartement proche centre,175712515,Anais,,7e Arrondissement,45.74541,4.84366,Entire home/apt,90,365,3,2020-01-01,0.09,1,0,0,
39555427,APARTMENT LUMINOUS AND IDEALLY LOCATED IN LYON - 4/6 PEOPLE,303671186,Juliette,,6e Arrondissement,45.76695,4.8653,Entire home/apt,110,365,0,,,1,202,0,
39557091,Chambre privée dans appartement proche Jean Macé,303933691,Aurélie,,7e Arrondissement,45.74405,4.84984,Private room,34,2,1,2019-12-08,0.03,1,0,0,
39568463,F2 plein centre Lyon à 5 minutes de bellecour,265831835,Bryan,,7e Arrondissement,45.75287,4.8402,Entire home/apt,48,365,1,2019-12-09,0.03,1,0,0,
39569997,Isabel,180129452,Martha,,6e Arrondissement,45.77422,4.88469,Private room,25,3,115,2022-08-26,3.27,1,0,37,
39571725,Appartement plateau Croix Rousse,217710267,Hugo,,4e Arrondissement,45.77645,4.82233,Entire home/apt,75,2,11,2022-05-29,0.32,1,0,2,6938413278895
39576191,Couleur de monplaisir,11990172,Emilien,,8e Arrondissement,45.74215,4.87021,Entire home/apt,70,15,0,,,2,358,0,6938812936119
39580407,Appart centre Lyon proche transports & universités,143695051,Emilie,,7e Arrondissement,45.7533,4.83946,Entire home/apt,40,365,0,,,2,0,0,
39580804,T2 Lyon 7ème avec jardin,1391902,Maelle,,7e Arrondissement,45.73676,4.83224,Entire home/apt,75,365,6,2020-02-03,0.18,1,0,0,
39582506,10 MN DU CENTRE et 5mn du VIEUX LYON en funi,16574041,Zahia,,5e Arrondissement,45.7563,4.81692,Private room,40,2,32,2022-07-10,0.93,2,327,19,
39591858,STUDIO COSY PROCHE DE LA PLACE BELLECOUR,17147831,Pascale,,3e Arrondissement,45.75495,4.84493,Entire home/apt,45,2,15,2022-08-19,0.43,1,331,12,6938313087892
39592097,APPARTEMENT RENOVE COEUR DE PRESQU'ILE,46709621,Annick,,2e Arrondissement,45.75086,4.82842,Entire home/apt,120,2,6,2022-07-10,0.17,2,70,3,6938213081882
39599884,Bel appartement dans les pentes de la croix rousse,82080917,Remi,,1er Arrondissement,45.77064,4.83437,Entire home/apt,80,365,1,2019-12-08,0.03,1,0,0,
39600414,"Républik Hôtel, Chambre Simple Confort",302711987,Republik,,2e Arrondissement,45.75847,4.8356,Private room,108,1,20,2022-08-18,0.75,4,80,18,
39600701,"Republik Hôtel, Chambre Double Standard Confort",302711987,Republik,,2e Arrondissement,45.75847,4.8356,Private room,131,1,5,2022-05-30,0.15,4,80,4,
39600788,"Républik Hôtel, Chambre Double Supérieur Confort",302711987,Republik,,2e Arrondissement,45.75847,4.8356,Private room,142,1,6,2022-02-26,0.26,4,83,2,
39600908,"Republik Hôtel, Chambre Twins Superieur Confort",302711987,Republik,,2e Arrondissement,45.75847,4.8356,Private room,8000,1,0,,,4,365,0,
39601913,"Chic et tendance, appartement paisible et calme",118658651,Adeline,,3e Arrondissement,45.75108,4.85893,Private room,49,1,3,2022-07-10,0.09,2,275,2,
39603712,Maison de charme à 10 minutes du centre de Lyon,304279650,Hubert,,9e Arrondissement,45.79749,4.79636,Entire home/apt,90,2,1,2019-12-09,0.03,1,344,0,
39606379,"VIEUX LYON, ideal pour la fête des Lumières,/SAÔNE",26195611,Aviva,,5e Arrondissement,45.76535,4.82859,Entire home/apt,180,2,6,2021-12-05,0.18,1,0,5,6938513046068
39609767,Appt à 10 min Bellecour LYON 1 chambre,14322142,Sofia,,3e Arrondissement,45.77135,4.88735,Entire home/apt,86,15,2,2022-05-30,0.06,1,0,1,
39615759,Chambre dans appartement cosy et moderne,12294226,Audrey,,3e Arrondissement,45.76325,4.86287,Private room,40,1,42,2022-03-23,1.22,2,0,12,
39619930,Chambre - Lyon centre,14739542,Marianne,,1er Arrondissement,45.76769,4.83444,Private room,35,2,2,2021-09-30,0.06,1,53,1,
39624343,Appartement 65m2 Croix rousse idéal famille 6 pers,73004947,Xavier,,1er Arrondissement,45.77377,4.82754,Entire home/apt,160,365,0,,,1,0,0,
39643341,Magnifique T3 privé au sein d'une Maison,267352638,Pedro Perez,,2e Arrondissement,45.74466,4.80941,Entire home/apt,125,2,6,2022-03-19,0.18,2,80,2,
39646263,Superbe t2,304656308,Rose,,6e Arrondissement,45.76834,4.85456,Entire home/apt,80,365,1,2019-12-01,0.03,1,88,0,
39647847,Havre de paix près de Hôpital Lyon Sud.,3570006,Tina,,7e Arrondissement,45.70635,4.8067,Entire home/apt,134,2,113,2022-08-25,3.30,1,217,46,
39648845,"Appartement lumineux rénové, tranquilité, piscine",122820316,Elza,,9e Arrondissement,45.77755,4.78732,Entire home/apt,150,4,3,2021-06-07,0.09,1,225,0,
39652301,Appartement Lyon 7ème - Avec 2 chambres et garage,181599253,Sarah,,7e Arrondissement,45.7459,4.84445,Entire home/apt,315,1,2,2021-12-12,0.06,1,0,1,6938713108865
39660790,Appartement Lyonnais,144474518,Lorenn,,3e Arrondissement,45.75557,4.84813,Entire home/apt,72,2,28,2022-08-27,0.87,1,8,16,6938313036325
39665037,Appartement d’architecte dans LYON 1er,19035985,Simon,,1er Arrondissement,45.76883,4.83442,Entire home/apt,145,2,2,2021-09-27,0.06,1,174,1,6938113109427
39666462,T2 proche part dieu,18926580,Sonia,,3e Arrondissement,45.7607,4.8825,Entire home/apt,50,3,44,2022-08-27,1.41,1,0,19,
39668329,A 20 mètres du métro,47384744,Annick,,6e Arrondissement,45.76919,4.87951,Private room,109,1,4,2021-11-18,0.34,3,364,4,
39670942,Appartement design quai de Saône,153069042,Marine,,4e Arrondissement,45.77338,4.81239,Entire home/apt,80,2,29,2022-09-11,0.84,1,28,21,6938412949194
39671958,Chambre pour 1 ou 2 personnes,47384744,Annick,,6e Arrondissement,45.77024,4.88139,Private room,109,1,2,2021-10-16,0.17,3,364,2,
39683594,Appartement idéal pour séjour au cœur de Lyon,17295943,Elsa,,2e Arrondissement,45.74401,4.82077,Entire home/apt,200,365,0,,,1,83,0,
39686807,Croix-Rousse 2 pièces cosy  proche du métro,20450306,Léa,,4e Arrondissement,45.7756,4.82859,Entire home/apt,59,365,5,2020-01-01,0.15,1,0,0,
39687624,Studio Lumières,213124248,Maxence,,5e Arrondissement,45.766,4.82091,Entire home/apt,230,365,0,,,1,365,0,
39692527,Chambre spacieuse Jean-Macé,91677774,Angelique,,7e Arrondissement,45.74709,4.84289,Private room,45,2,4,2020-01-18,0.12,1,0,0,
39694652,Appartement 5 personnes chaleureux,37821920,Antoine,,7e Arrondissement,45.74907,4.84076,Entire home/apt,150,365,1,2019-12-08,0.03,1,0,0,
39707471,Appartement traversant T2 avec balcon et parking,220722296,Cora,,4e Arrondissement,45.78788,4.83362,Entire home/apt,54,4,8,2022-07-13,0.26,1,0,3,
39711903,Attic one bedroom flat in Old Town Lyon,305215597,Sophie,,5e Arrondissement,45.76283,4.82747,Entire home/apt,75,3,20,2022-02-14,0.57,2,0,4,6938512807033
39714375,Lyon s Cocoon,305232383,Judith,,1er Arrondissement,45.76541,4.83252,Entire home/apt,77,2,106,2022-09-08,3.07,1,325,42,6938112947101
39716299,"Belle chambre cosy, agréable et reposante",118658651,Adeline,,3e Arrondissement,45.75078,4.85936,Private room,44,1,9,2021-11-12,0.26,2,355,4,
39717683,❤️BELLECOUR - Idéal pour la Fête des Lumières❤️,193940132,Christine,,2e Arrondissement,45.7574,4.83711,Entire home/apt,193,3,0,,,1,0,0,6938212812757
39720886,Appartement T2 Lyon 8ème,305283579,Frédéric,,8e Arrondissement,45.73577,4.87436,Entire home/apt,50,14,20,2021-11-25,0.58,1,63,7,20210314-0007
39722489,Appartement moderne Lyon 7,30788818,Abdoulaye,,7e Arrondissement,45.7336,4.83713,Entire home/apt,75,365,1,2019-12-08,0.03,1,0,0,
39722691,Sunny  room for LADIES only (Pour femme just),305306610,Sabah,,7e Arrondissement,45.7446,4.84828,Private room,27,2,59,2022-06-16,1.74,1,7,22,
39724833,T3 centre-ville (80m2) vue sur Fourvière,54493520,Alexis,,3e Arrondissement,45.75699,4.84014,Entire home/apt,123,365,0,,,2,0,0,
39738342,"Studio en plein centre de Lyon, 1er arrondissement",55888258,Léna,,1er Arrondissement,45.76792,4.8292,Entire home/apt,65,365,5,2020-03-27,0.15,1,0,0,
39738474,Les avantages de Lyon sans les inconvénients.,305415064,Bes,,9e Arrondissement,45.79218,4.82576,Private room,38,60,11,2022-06-30,0.32,3,210,3,
39740102,Le Saint Georges - Au Coeur du Vieux Lyon !,53329828,Manon,,5e Arrondissement,45.75466,4.82197,Entire home/apt,68,2,224,2022-09-09,6.42,1,311,79,0693851900205
39746304,Bel appartement lyonnais,159686178,Maëlys,,3e Arrondissement,45.76495,4.90072,Entire home/apt,50,2,13,2022-08-29,0.37,2,84,9,
39746347,Rhone dock Bellecour Hôtel Dieu,305479887,Valerie,,7e Arrondissement,45.7552,4.84122,Entire home/apt,81,2,83,2022-07-16,2.40,1,341,27,6938712968018
39747983,Appartement chaleureux et lumineux,26907050,Joy,,7e Arrondissement,45.75181,4.83788,Entire home/apt,60,365,2,2020-03-01,0.06,1,0,0,
39748683,Loft 50m2 - Quartier Prefecture - Lyon 3,29269406,Aurore & Livier,,3e Arrondissement,45.76106,4.8445,Entire home/apt,150,365,0,,,1,0,0,
39761362,"T2 de charme en duplex, lumineux, hyper-centre",5662335,Julien,,1er Arrondissement,45.77087,4.83539,Entire home/apt,80,3,4,2021-12-31,0.12,1,0,1,6938112984317
39763426,Appartement au cœur de Lyon,12286463,Clara,,2e Arrondissement,45.753786329067765,4.833286935582089,Entire home/apt,114,2,28,2022-07-28,1.35,1,271,17,6938212998344
39767754,Maisonnette en plein cœur du vieux Lyon,49002724,Lou,,5e Arrondissement,45.75737,4.82413,Entire home/apt,185,365,1,2019-12-08,0.03,1,0,0,
39770680,Petit appartement au coeur de Lyon,7408247,Maëlle,,1er Arrondissement,45.76986,4.82958,Entire home/apt,100,365,1,2019-11-10,0.03,1,0,0,
39789371,"Appartement cosy, lumineux & central - Lyon 7ème",4042346,Cécile,,7e Arrondissement,45.74781,4.8399,Entire home/apt,170,2,3,2021-12-12,0.09,1,0,1,6938712811432
39792347,Appartement de charme avec Balcon à LYON,7751145,Ivan,,3e Arrondissement,45.76313,4.84082,Entire home/apt,150,2,6,2022-05-15,0.56,1,0,6,6938312940414
39792511,❤️coeur de Lyon vers Bellecour + balcon  vue Rhône,38684766,Romain,,3e Arrondissement,45.75799,4.84232,Entire home/apt,66,1,308,2022-08-28,9.13,2,319,112,6938312832427
39795960,Le Boeuf,4469480,Louis,,5e Arrondissement,45.7547,4.81726,Entire home/apt,78,4,16,2022-09-06,0.48,8,61,11,0693842000001
39798050,Cosy home downtown Place bellecour ☆☆☆☆,54096848,Arnaud,,2e Arrondissement,45.75704,4.8299,Entire home/apt,72,2,153,2022-08-29,4.44,1,4,66,6938212808007
39798781,GuestReady Stunning 2 Br Flat near the City Centre,305688361,GuestReady,,3e Arrondissement,45.75696,4.86782,Entire home/apt,77,2,64,2022-08-29,1.86,1,0,17,6938312810948
39813235,Luxury 1-bedroom (85m2/915 sqf) Heart of Lyon,3301694,Nathan,,6e Arrondissement,45.76864,4.84902,Entire home/apt,90,365,0,,,1,0,0,
39814193,Appartement Cosy    Idéal fête des lumières,286082085,Pascal,,7e Arrondissement,45.74892,4.85702,Private room,100,2,1,2019-12-08,0.03,1,0,0,
39826611,{Appartement Cocoon Lyon / Parking Gratuit},84851094,Sarah,,9e Arrondissement,45.77018,4.79632,Entire home/apt,80,365,1,2019-11-05,0.03,2,0,0,
39826682,Canut - Croix Rousse,14961806,Emmanuelle,,4e Arrondissement,45.774128,4.825644,Entire home/apt,150,1,21,2021-11-14,0.61,1,0,3,Exempt - hotel-type listing
39827400,Appartement cosy avec terrasse proche hypercentre,144730243,Eliott,,7e Arrondissement,45.747112,4.839351,Entire home/apt,69,365,10,2021-09-19,0.41,2,0,1,
39828406,Family flat with Netflix - Perfect remote working,402191311,GuestReady,,1er Arrondissement,45.769493,4.817244,Entire home/apt,59,2,116,2022-09-04,3.34,34,256,42,6938112818427
39832140,Appartement cosy et lumineux au coeur de Lyon,234113827,Caroline,,3e Arrondissement,45.75238,4.86588,Entire home/apt,150,365,0,,,1,0,0,
39832683,Appartement cosy avec vue sur la Saône,67869022,Léo,,5e Arrondissement,45.76547,4.81687,Entire home/apt,62,2,44,2022-05-08,1.27,1,0,13,6938912831370
39838979,Belle Maison de ville Lyon 3 - Montchat - 6 pers.,369826491,WeHost,,3e Arrondissement,45.754128,4.878815,Entire home/apt,131,3,17,2022-08-24,2.76,78,158,17,6938313233491
39840365,"Appartement lumineux Part-Dieu, Balcon et parking",227481467,Céline,,3e Arrondissement,45.75403,4.85772,Entire home/apt,399,365,0,,,1,0,0,
39840407,Appartement entier | 3 chambres | Part Dieu,13856969,Alana,,3e Arrondissement,45.75898,4.85378,Entire home/apt,300,1,1,2022-07-09,0.45,4,0,1,6938313179449
39840677,Canut avec grande terrasse au coeur des pentes,21492383,Fanny,,1er Arrondissement,45.77232,4.83376,Entire home/apt,380,365,1,2019-12-08,0.03,1,173,0,
39840893,chambre tranquille à dix minutes du centre,11089599,Sébastien,,2e Arrondissement,45.73182,4.81322,Private room,72,30,0,,,1,38,0,
39853934,Beau studio de 42 m2 proximité hypercentre,207330138,Thomas,,9e Arrondissement,45.77572,4.80516,Entire home/apt,150,365,1,2019-12-08,0.03,1,173,0,
39854586,Le charme de l'ancien en bord de Saône,262825614,Elisabeth,,5e Arrondissement,45.76609,4.82565,Entire home/apt,250,2,1,2019-12-08,0.03,1,0,0,6938513029440
39855348,Superbe appartement refait à neuf au pied du métro,58287946,Laurent,,7e Arrondissement,45.72845,4.83132,Entire home/apt,120,2,1,2019-12-08,0.03,1,0,0,1234567890123
39862387,"Quiet, New, Independent studio in TASSIN LA D",251894425,Thibault,,5e Arrondissement,45.75389,4.756,Entire home/apt,80,3,28,2022-05-29,0.82,2,44,4,6938012815385
39863356,Appartement de charme style Canut avec mezzanine,304323921,Thomas,,1er Arrondissement,45.76981,4.82916,Entire home/apt,60,2,44,2021-11-14,1.28,1,1,3,6938113047465
39864668,Charmant appartement hyper centre,48346011,Nina,,7e Arrondissement,45.75499,4.8426,Entire home/apt,45,365,4,2019-12-08,0.11,1,0,0,
39865848,"Vue imprenable, au calme et au coeur de la ville !",159754046,Florence,,1er Arrondissement,45.77177,4.82783,Entire home/apt,125,2,4,2022-06-26,0.81,1,0,4,1378692613786
39866596,Appartement cosy sur les pentes de la Croix-rousse,76907456,Clara,,1er Arrondissement,45.76908,4.83325,Entire home/apt,150,365,1,2019-11-08,0.03,1,0,0,
39866720,Appartement chaleureux au calme  Lyon-Lumière,92618172,Mireille,,8e Arrondissement,45.74452,4.86162,Entire home/apt,110,2,12,2022-08-07,0.44,1,25,10,6938812932753
39868574,appartement au centre de lyon ideal pour lumieres,10759054,Christophe,,1er Arrondissement,45.77162,4.83199,Entire home/apt,130,2,4,2022-05-15,0.12,1,4,3,6938113001539
39876196,Idéal fêtes des lumières,243329989,Lea,,7e Arrondissement,45.74814,4.84571,Entire home/apt,180,365,0,,,1,0,0,
39879379,Appartement pratique et confortable - Centre-ville,307107646,Robin,,3e Arrondissement,45.76085,4.84199,Entire home/apt,79,2,9,2020-03-15,0.27,1,0,0,6938312845986
39879992,Chambre lumineuse avec balcon au centre ville,297578215,Emna,,3e Arrondissement,45.75447,4.8509,Private room,34,1,36,2020-06-21,1.04,1,0,0,
39881142,Appartement au coeur de la Croix-Rousse,1055057,Marta & Mathias,,4e Arrondissement,45.77842,4.83481,Entire home/apt,120,5,8,2022-08-19,0.24,1,0,5,6938613080782
39885380,Appartement de charme Lyon centre quartierJacobins,37873383,Clara,,2e Arrondissement,45.76133,4.83335,Private room,350,1,0,,,1,0,0,
39885535,Lit au sol dans appart,180900679,Romain,,3e Arrondissement,45.74984,4.88705,Shared room,30,7,0,,,1,362,0,
39890359,Spécial fête des lumières de Lyon,118016303,Richer,,8e Arrondissement,45.73855,4.86636,Private room,130,2,0,,,1,90,0,
39890631,"Appartement lumineux, moderne, bien situé, parking",237858066,Simon,,3e Arrondissement,45.75302,4.85529,Entire home/apt,180,2,1,2019-12-08,0.03,1,0,0,6938313027813
39891779,Charmant appartement hyper centre de Lyon,2807521,Letizia,,1er Arrondissement,45.7685,4.83498,Entire home/apt,400,365,0,,,1,180,0,
39892610,"Appartement avec balcon + garage, proche Garibaldi",31532744,Carole,,7e Arrondissement,45.74513,4.85725,Entire home/apt,190,365,1,2020-01-02,0.03,1,0,0,
39893594,Maison familiale dans un bain de lumière,9447416,Arnaud,,2e Arrondissement,45.72488,4.81103,Entire home/apt,240,5,1,2022-08-28,1,1,2,1,
39893879,Séjour à proximité de Fourvière,24649166,Fergie,,5e Arrondissement,45.76034,4.8137,Private room,23,1,13,2021-10-29,0.38,1,2,4,
39903944,Le Cocon Parilly,52764609,Manon,,8e Arrondissement,45.72489,4.88427,Entire home/apt,68,1,166,2022-08-28,4.80,15,342,59,0693882100081
39907356,Appartement Brotteaux à deux pas de Gare Part Dieu,27842223,Maro,,6e Arrondissement,45.76605,4.85408,Entire home/apt,95,2,29,2022-08-27,0.84,1,81,27,6938613080386
39910979,⚡️NID DOUILLET CHIC HYPERCENTRE,168526277,Brice,,3e Arrondissement,45.75731,4.84758,Entire home/apt,89,2,178,2022-09-06,5.16,112,53,53,6938312593489
39912744,⚡️NID DOUILLET CHIC DUPLEX CENTRE VILLE AVEC VUE,168526277,Brice,,1er Arrondissement,45.77204,4.82768,Entire home/apt,90,2,163,2022-08-20,4.72,112,73,54,0693811900456
39914088,"Appartement 1 chambre, 4 couchages",136339263,Romain,,5e Arrondissement,45.76448,4.82834,Entire home/apt,130,365,0,,,1,0,0,
39915389,Appartement cosy au coeur du  5ème arrondissement,71532746,Stéphanie,,5e Arrondissement,45.75837,4.82366,Entire home/apt,150,3,0,,,1,0,0,6938513059530
39915932,fête des Lumières,91816273,Denise,,5e Arrondissement,45.75446,4.81583,Private room,75,1,2,2019-12-08,0.06,2,0,0,
39918860,Chambre Cocoon,161118898,Hugo,,3e Arrondissement,45.76329,4.84571,Private room,35,1,24,2021-04-09,0.70,2,0,0,
39920775,LYON CONFLUENCE : STUDIO & RESIDENCE HAUT DE GAMME,21834673,Veronique,,2e Arrondissement,45.72843,4.81552,Entire home/apt,70,3,20,2022-09-11,0.58,1,140,6,
39923085,☆ Calme ☆ centre ville ☆ Foch ♥,25255006,Sinan,,6e Arrondissement,45.76659,4.85015,Shared room,175,2,0,,,1,358,0,
39937708,Jolie studio indépendant dans maison avec parking,8175361,Jad,,3e Arrondissement,45.75096,4.89697,Entire home/apt,59,365,6,2020-03-15,0.18,1,0,0,
39944269,Charmant T1 Canut,36345167,Aida,,1er Arrondissement,45.77131,4.82594,Entire home/apt,190,365,0,,,1,0,0,
39945420,T2 à 10 min de Gare Partdieu et Presqu’île,48271832,Benjamin,,3e Arrondissement,45.75947,4.85225,Entire home/apt,150,365,0,,,1,0,0,
39947164,Duplex d'inspiration Le  Corbusier de 50m2,19118272,Margaux,,7e Arrondissement,45.74878,4.84574,Entire home/apt,70,3,19,2022-08-22,0.72,1,94,9,6938713015924
39947228,Nid douillet familiale en plein coeur de Lyon,54026064,Elise,,2e Arrondissement,45.75302,4.82937,Entire home/apt,190,365,0,,,1,0,0,
39948972,Appartement haussmannien 74m2 plein coeur du 7ème,80228573,Alice,,7e Arrondissement,45.74595,4.83594,Private room,38,1,1,2020-01-24,0.03,1,0,0,
39954686,GuestReady Hotel de Ville Hypercentre,307453371,Juliena,,1er Arrondissement,45.76803,4.83434,Entire home/apt,71,2,76,2022-09-02,2.27,1,350,32,6938112808727
39957023,Grand appartement Tête d'Or-Charpennes,260871588,Elizabeth,,6e Arrondissement,45.77611,4.86207,Entire home/apt,180,4,0,,,1,0,0,
39957567,Luxurious flat in Monplaisir district in Lyon 2,151077629,Welkeys,,8e Arrondissement,45.74388,4.87059,Entire home/apt,83,2,8,2020-12-26,0.25,4,285,0,6938812801804
39957612,"Un cocon à Lyon, parfait pour la Fête des Lumières",4879598,Elisa,,6e Arrondissement,45.76994,4.87232,Entire home/apt,100,3,0,,,1,84,0,
39962462,GuestReady - Nice and Clean Studio with Terrace,402191311,GuestReady,,7e Arrondissement,45.72879,4.82953,Entire home/apt,89,2,113,2022-08-21,3.33,34,340,46,6938712780649
39963376,Charmant appartement 2 pers Cordelier/ Lyon Centre,104759738,Martin,,1er Arrondissement,45.76569,4.83312,Entire home/apt,220,365,3,2019-12-15,0.09,1,0,0,
39978526,Appart type 2 70m² Métro Debourg Lyon 7,308229559,Benjamin,,7e Arrondissement,45.73051,4.8312,Entire home/apt,50,365,0,,,1,90,0,
39979957,Appart calme 4 pers. Lyon Part Dieu,14326692,Noémie,,3e Arrondissement,45.76295,4.87232,Entire home/apt,60,1,3,2022-08-14,0.97,1,11,3,
39980471,Chambre dans appartement moderne de la CroixRousse,1283237,Rémy,,4e Arrondissement,45.78288,4.82016,Private room,120,2,1,2019-12-08,0.03,1,0,0,
39981346,Spéc. Lumière Vue au-dessus des toits et Fourvière,23961272,Gabriel,,1er Arrondissement,45.76919,4.83282,Entire home/apt,200,365,0,,,1,89,0,
39982324,Appartement confortable à 5min du centre ville,32140999,Shanna,,7e Arrondissement,45.75262,4.84769,Entire home/apt,150,365,0,,,1,0,0,
39982581,Spacieux T2 pour couple,207339396,Sacha,,7e Arrondissement,45.74152,4.85282,Entire home/apt,140,2,1,2019-12-08,0.03,1,178,0,6938713189930
39983476,Un air de campagne,308280512,Jean-Marc,,1er Arrondissement,45.7707,4.83538,Entire home/apt,76,365,14,2020-08-02,0.42,1,0,0,
39983886,"Coeur Montplaisir Lumière , chambre cosy au calme",64930618,Francoise,,8e Arrondissement,45.74078,4.87128,Private room,69,1,10,2022-09-06,0.30,1,48,8,
39984604,situé à 10 mn à pied de la presqu'ile,67035204,Annie,,6e Arrondissement,45.76843,4.84848,Private room,100,1,0,,,1,0,0,
39985873,Cosy T1 bis proche métro A et toutes commodités,15966003,Fanny,,6e Arrondissement,45.771187,4.873484,Entire home/apt,70,2,3,2021-12-12,0.09,1,0,1,
39986159,Croix Rousse : Appartement familial et chaleureux,3996914,Frida,,1er Arrondissement,45.77318,4.8299,Entire home/apt,130,365,0,,,1,0,0,
39986411,Studio Cosy proche centre,89945572,Ricardo,,6e Arrondissement,45.7714,4.84999,Entire home/apt,180,365,1,2019-12-08,0.03,1,0,0,
39990866,Bel appartement 3/4 personnes,78888856,Françoise,,6e Arrondissement,45.76581,4.8434,Entire home/apt,180,1,3,2022-07-10,0.25,2,175,3,6938613061283
39996579,Logement principal,20934307,Jean-Baptiste,,9e Arrondissement,45.77136,4.80377,Entire home/apt,220,365,0,,,1,0,0,
39998599,Charming appartment near subway and train station,15081039,Evelyne,,6e Arrondissement,45.76872,4.85515,Entire home/apt,45,2,3,2020-03-15,0.09,1,0,0,6938612951516
40002738,L' Auguste,228899731,Victor Et Alexiane,,8e Arrondissement,45.74446,4.86722,Entire home/apt,100,365,1,2019-12-08,0.03,1,0,0,
40002837,"Calme, lumineux à 2 arrêts de l'hypercentre",17159600,Thibault,,9e Arrondissement,45.76746,4.80304,Entire home/apt,100,1,0,,,1,266,0,6938913291131
40004194,"Lovely duplex in the heart of ""la croix rousse""",21916015,Sara & Philippe,,4e Arrondissement,45.77499,4.82736,Entire home/apt,66,2,43,2021-06-23,1.26,1,0,0,6938412787957
40004310,Bel appartement Part Dieu (protocole covid actif),308497088,Corinne,,6e Arrondissement,45.77029,4.8619,Entire home/apt,98,2,20,2020-07-30,0.59,1,0,0,
40004783,Place BELLECOUR grand T1 bis de 45 m2.,79419775,Raphael,,2e Arrondissement,45.75857,4.82904,Entire home/apt,150,365,0,,,1,0,0,
40007102,Perfect location for the festival of lights!,75856806,Marion,,6e Arrondissement,45.76531,4.85129,Entire home/apt,150,365,1,2019-12-08,0.03,1,89,0,
40007156,Cosy et lumineux 56m2 proche Part Dieu et Centre,198422008,Ingrid,,6e Arrondissement,45.76373,4.84873,Entire home/apt,100,365,0,,,1,0,0,
40021544,Appartement proche gare Part Dieu,80428827,Tecu,,3e Arrondissement,45.75255,4.85699,Entire home/apt,90,365,0,,,1,0,0,
40022519,Charmant T3 à 10min du centre de Lyon,26833265,Melody,,6e Arrondissement,45.7738,4.87294,Entire home/apt,83,2,14,2022-07-17,0.61,1,11,13,
40025361,Superb apartment with GARDEN in the heart of Lyon,52239976,Agathe,,7e Arrondissement,45.74795,4.84569,Entire home/apt,110,1,61,2022-09-06,2.23,1,51,33,6938713018102
40025372,Appartement Cosy  Lyon - Confluence,308698128,Sophiane,,7e Arrondissement,45.73292,4.82689,Entire home/apt,169,365,1,2019-12-08,0.03,1,0,0,
40029143,"Aux Lyonnais, T2 sur cour, coeur Vieux Lyon",13186151,Deborah Et David,,5e Arrondissement,45.76703,4.82505,Entire home/apt,59,2,175,2022-09-09,5.10,2,252,62,6938512911159
40029524,Appartement de caractère à Lyon,22852297,Benoit,,6e Arrondissement,45.76557,4.84533,Entire home/apt,75,365,1,2019-12-30,0.03,1,0,0,
40031996,Appartement T2 ancien rénové situé place Guichard,62810374,Ophélie,,3e Arrondissement,45.75759,4.849,Entire home/apt,60,365,1,2019-12-08,0.03,1,0,0,
